"","Gene","Exon","Transcript","Junction","DER","Symbol"
"ENSG00000162551",TRUE,TRUE,TRUE,TRUE,TRUE,"ALPL"
"ENSG00000076864",TRUE,TRUE,TRUE,TRUE,TRUE,"RAP1GAP"
"ENSG00000090686",TRUE,TRUE,TRUE,TRUE,TRUE,"USP48"
"ENSG00000187942",TRUE,TRUE,FALSE,TRUE,TRUE,"LDLRAD2"
"ENSG00000228397",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000070831",TRUE,TRUE,TRUE,TRUE,TRUE,"CDC42"
"ENSG00000230068",TRUE,TRUE,FALSE,FALSE,FALSE,"CDC42-IT1"
"ENSG00000271428",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000271840",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000162552",TRUE,TRUE,TRUE,TRUE,TRUE,"WNT4"
"ENSG00000184677",TRUE,TRUE,TRUE,TRUE,TRUE,"ZBTB40"
"ENSG00000237200",TRUE,TRUE,FALSE,TRUE,FALSE,"ZBTB40-IT1"
"ENSG00000070886",TRUE,TRUE,TRUE,TRUE,TRUE,"EPHA8"
"ENSG00000173372",TRUE,TRUE,TRUE,TRUE,TRUE,"C1QA"
"ENSG00000159189",TRUE,TRUE,TRUE,TRUE,TRUE,"C1QC"
"ENSG00000173369",TRUE,TRUE,TRUE,TRUE,TRUE,"C1QB"
"ENSG00000133216",TRUE,TRUE,TRUE,TRUE,TRUE,"EPHB2"
"ENSG00000272796",TRUE,TRUE,TRUE,FALSE,TRUE,""
"ENSG00000227868",TRUE,TRUE,FALSE,TRUE,FALSE,"C1orf234"
"ENSG00000004487",TRUE,TRUE,TRUE,TRUE,TRUE,"KDM1A"
"ENSG00000266802",TRUE,TRUE,FALSE,FALSE,FALSE,"MIR4419A"
"ENSG00000169641",TRUE,TRUE,TRUE,TRUE,TRUE,"LUZP1"
"ENSG00000229010",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000179546",TRUE,TRUE,TRUE,TRUE,FALSE,"HTR1D"
"ENSG00000261326",TRUE,TRUE,TRUE,FALSE,TRUE,""
"ENSG00000125944",TRUE,TRUE,TRUE,TRUE,TRUE,"HNRNPR"
"ENSG00000125945",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF436"
"ENSG00000249087",TRUE,TRUE,TRUE,TRUE,FALSE,"C1orf213"
"ENSG00000271420",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000204219",TRUE,TRUE,TRUE,TRUE,TRUE,"TCEA3"
"ENSG00000088280",TRUE,TRUE,TRUE,TRUE,TRUE,"ASAP3"
"ENSG00000007968",TRUE,TRUE,TRUE,TRUE,FALSE,"E2F2"
"ENSG00000235052",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000117318",TRUE,TRUE,TRUE,TRUE,TRUE,"ID3"
"ENSG00000197880",TRUE,TRUE,FALSE,TRUE,FALSE,"MDS2"
"ENSG00000142676",TRUE,TRUE,TRUE,TRUE,TRUE,"RPL11"
"ENSG00000244609",TRUE,TRUE,TRUE,FALSE,FALSE,"RN7SL532P"
"ENSG00000011007",TRUE,TRUE,TRUE,TRUE,TRUE,"TCEB3"
"ENSG00000057757",TRUE,TRUE,TRUE,TRUE,TRUE,"PITHD1"
"ENSG00000011009",TRUE,TRUE,TRUE,TRUE,TRUE,"LYPLA2"
"ENSG00000117308",TRUE,TRUE,TRUE,TRUE,TRUE,"GALE"
"ENSG00000117305",TRUE,TRUE,TRUE,TRUE,TRUE,"HMGCL"
"ENSG00000179163",TRUE,TRUE,TRUE,TRUE,TRUE,"FUCA1"
"ENSG00000189266",TRUE,TRUE,TRUE,TRUE,TRUE,"PNRC2"
"ENSG00000188529",TRUE,TRUE,TRUE,TRUE,TRUE,"SRSF10"
"ENSG00000185436",TRUE,TRUE,FALSE,TRUE,FALSE,"IFNLR1"
"ENSG00000158055",TRUE,TRUE,FALSE,TRUE,TRUE,"GRHL3"
"ENSG00000001460",TRUE,TRUE,TRUE,TRUE,TRUE,"STPG1"
"ENSG00000001461",TRUE,TRUE,TRUE,TRUE,TRUE,"NIPAL3"
"ENSG00000117602",TRUE,TRUE,TRUE,TRUE,TRUE,"RCAN3"
"ENSG00000184454",TRUE,TRUE,FALSE,TRUE,FALSE,"NCMAP"
"ENSG00000169504",TRUE,TRUE,TRUE,TRUE,TRUE,"CLIC4"
"ENSG00000020633",TRUE,TRUE,TRUE,TRUE,FALSE,"RUNX3"
"ENSG00000117614",TRUE,TRUE,TRUE,TRUE,TRUE,"SYF2"
"ENSG00000117616",TRUE,TRUE,TRUE,TRUE,TRUE,"C1orf63"
"ENSG00000272432",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000261349",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000183726",TRUE,TRUE,TRUE,TRUE,TRUE,"TMEM50A"
"ENSG00000238889",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000188672",TRUE,TRUE,TRUE,TRUE,TRUE,"RHCE"
"ENSG00000204178",TRUE,TRUE,TRUE,TRUE,TRUE,"TMEM57"
"ENSG00000157978",TRUE,TRUE,TRUE,TRUE,TRUE,"LDLRAP1"
"ENSG00000225643",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000117643",TRUE,TRUE,TRUE,TRUE,TRUE,"MAN1C1"
"ENSG00000162430",TRUE,TRUE,TRUE,TRUE,TRUE,"SEPN1"
"ENSG00000117640",TRUE,TRUE,TRUE,TRUE,TRUE,"MTFR1L"
"ENSG00000223474",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000127423",TRUE,TRUE,TRUE,TRUE,TRUE,"AUNIP"
"ENSG00000182749",TRUE,TRUE,TRUE,TRUE,TRUE,"PAQR7"
"ENSG00000117632",TRUE,TRUE,TRUE,TRUE,TRUE,"STMN1"
"ENSG00000229786",TRUE,TRUE,TRUE,FALSE,FALSE,"SNRPFP2"
"ENSG00000223624",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000158006",TRUE,TRUE,TRUE,TRUE,TRUE,"PAFAH2"
"ENSG00000158008",TRUE,TRUE,TRUE,TRUE,TRUE,"EXTL1"
"ENSG00000158014",TRUE,TRUE,FALSE,TRUE,FALSE,"SLC30A2"
"ENSG00000175087",TRUE,TRUE,TRUE,TRUE,TRUE,"PDIK1L"
"ENSG00000197245",TRUE,TRUE,TRUE,TRUE,TRUE,"FAM110D"
"ENSG00000142684",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF593"
"ENSG00000142675",TRUE,TRUE,TRUE,TRUE,TRUE,"CNKSR1"
"ENSG00000236155",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000130695",TRUE,TRUE,TRUE,TRUE,TRUE,"CEP85"
"ENSG00000142669",TRUE,TRUE,TRUE,TRUE,TRUE,"SH3BGRL3"
"ENSG00000158062",TRUE,TRUE,TRUE,TRUE,TRUE,"UBXN11"
"ENSG00000169442",TRUE,TRUE,TRUE,TRUE,TRUE,"CD52"
"ENSG00000176092",TRUE,TRUE,FALSE,TRUE,FALSE,"AIM1L"
"ENSG00000176083",TRUE,TRUE,FALSE,TRUE,FALSE,"ZNF683"
"ENSG00000117682",TRUE,TRUE,TRUE,TRUE,TRUE,"DHDDS"
"ENSG00000198830",TRUE,TRUE,TRUE,TRUE,TRUE,"HMGN2"
"ENSG00000117676",TRUE,TRUE,TRUE,TRUE,TRUE,"RPS6KA1"
"ENSG00000260063",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000117713",TRUE,TRUE,TRUE,TRUE,TRUE,"ARID1A"
"ENSG00000060642",TRUE,TRUE,TRUE,TRUE,TRUE,"PIGV"
"ENSG00000204160",TRUE,TRUE,TRUE,TRUE,TRUE,"ZDHHC18"
"ENSG00000198746",TRUE,TRUE,TRUE,TRUE,TRUE,"GPATCH3"
"ENSG00000090273",TRUE,TRUE,TRUE,TRUE,TRUE,"NUDC"
"ENSG00000131910",TRUE,TRUE,FALSE,TRUE,FALSE,"NR0B2"
"ENSG00000175707",TRUE,TRUE,TRUE,TRUE,FALSE,"C1orf172"
"ENSG00000253368",TRUE,TRUE,TRUE,TRUE,TRUE,"TRNP1"
"ENSG00000158246",TRUE,TRUE,TRUE,TRUE,FALSE,"FAM46B"
"ENSG00000090020",TRUE,TRUE,TRUE,TRUE,TRUE,"SLC9A1"
"ENSG00000142784",TRUE,TRUE,TRUE,TRUE,TRUE,"WDTC1"
"ENSG00000243659",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000186501",TRUE,TRUE,TRUE,TRUE,TRUE,"TMEM222"
"ENSG00000206888",TRUE,TRUE,TRUE,FALSE,FALSE,"RNU6-48P"
"ENSG00000241547",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000142765",TRUE,TRUE,TRUE,TRUE,FALSE,"SYTL1"
"ENSG00000142733",TRUE,TRUE,TRUE,TRUE,TRUE,"MAP3K6"
"ENSG00000142748",TRUE,TRUE,TRUE,TRUE,FALSE,"FCN3"
"ENSG00000174950",TRUE,TRUE,FALSE,TRUE,FALSE,"CD164L2"
"ENSG00000231207",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000181773",TRUE,TRUE,TRUE,TRUE,TRUE,"GPR3"
"ENSG00000237429",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000126705",TRUE,TRUE,TRUE,TRUE,TRUE,"AHDC1"
"ENSG00000000938",TRUE,TRUE,TRUE,TRUE,TRUE,"FGR"
"ENSG00000233975",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000126709",TRUE,TRUE,TRUE,TRUE,TRUE,"IFI6"
"ENSG00000225886",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000009780",TRUE,TRUE,TRUE,TRUE,TRUE,"FAM76A"
"ENSG00000231344",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000230833",TRUE,TRUE,FALSE,FALSE,FALSE,"RPEP3"
"ENSG00000117758",TRUE,TRUE,TRUE,TRUE,TRUE,"STX12"
"ENSG00000117751",TRUE,TRUE,TRUE,TRUE,TRUE,"PPP1R8"
"ENSG00000252947",TRUE,TRUE,TRUE,FALSE,FALSE,"SCARNA1"
"ENSG00000130775",TRUE,TRUE,TRUE,TRUE,TRUE,"THEMIS2"
"ENSG00000130768",TRUE,TRUE,TRUE,TRUE,FALSE,"SMPDL3B"
"ENSG00000158156",TRUE,TRUE,TRUE,TRUE,TRUE,"XKR8"
"ENSG00000158161",TRUE,TRUE,TRUE,TRUE,TRUE,"EYA3"
"ENSG00000240750",TRUE,TRUE,TRUE,FALSE,FALSE,"RN7SL559P"
"ENSG00000169403",TRUE,TRUE,TRUE,TRUE,TRUE,"PTAFR"
"ENSG00000126698",TRUE,TRUE,TRUE,TRUE,TRUE,"DNAJC8"
"ENSG00000130770",TRUE,TRUE,TRUE,TRUE,TRUE,"ATPIF1"
"ENSG00000270605",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000271398",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000130766",TRUE,TRUE,TRUE,TRUE,TRUE,"SESN2"
"ENSG00000130772",TRUE,TRUE,TRUE,TRUE,TRUE,"MED18"
"ENSG00000204138",TRUE,TRUE,TRUE,TRUE,TRUE,"PHACTR4"
"ENSG00000206779",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000229820",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000221216",TRUE,TRUE,TRUE,FALSE,FALSE,"RNU6ATAC27P"
"ENSG00000180198",TRUE,TRUE,TRUE,TRUE,TRUE,"RCC1"
"ENSG00000242125",TRUE,TRUE,TRUE,FALSE,FALSE,"SNHG3"
"ENSG00000238821",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000231468",TRUE,TRUE,FALSE,FALSE,FALSE,"PRDX3P2"
"ENSG00000180098",TRUE,TRUE,TRUE,TRUE,TRUE,"TRNAU1AP"
"ENSG00000197989",TRUE,TRUE,TRUE,TRUE,TRUE,"SNHG12"
"ENSG00000221539",TRUE,TRUE,FALSE,FALSE,FALSE,"SNORD99"
"ENSG00000188060",TRUE,TRUE,TRUE,TRUE,FALSE,"RAB42"
"ENSG00000229388",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000162419",TRUE,TRUE,TRUE,TRUE,TRUE,"GMEB1"
"ENSG00000252777",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000198492",TRUE,TRUE,TRUE,TRUE,TRUE,"YTHDF2"
"ENSG00000116329",TRUE,TRUE,TRUE,TRUE,TRUE,"OPRD1"
"ENSG00000226852",TRUE,TRUE,FALSE,TRUE,TRUE,""
"ENSG00000233427",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000159023",TRUE,TRUE,TRUE,TRUE,TRUE,"EPB41"
"ENSG00000253304",TRUE,TRUE,TRUE,TRUE,TRUE,"TMEM200B"
"ENSG00000116350",TRUE,TRUE,TRUE,TRUE,TRUE,"SRSF4"
"ENSG00000227637",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000116353",TRUE,TRUE,TRUE,TRUE,TRUE,"MECR"
"ENSG00000060656",TRUE,TRUE,TRUE,TRUE,TRUE,"PTPRU"
"ENSG00000162510",TRUE,TRUE,FALSE,TRUE,TRUE,"MATN1"
"ENSG00000186056",TRUE,TRUE,TRUE,TRUE,TRUE,"MATN1-AS1"
"ENSG00000162511",TRUE,TRUE,TRUE,TRUE,TRUE,"LAPTM5"
"ENSG00000223382",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000162512",TRUE,TRUE,TRUE,TRUE,TRUE,"SDC3"
"ENSG00000134644",TRUE,TRUE,TRUE,TRUE,TRUE,"PUM1"
"ENSG00000202107",TRUE,TRUE,TRUE,FALSE,FALSE,"SNORD103B"
"ENSG00000237329",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000084628",TRUE,TRUE,TRUE,TRUE,TRUE,"NKAIN1"
"ENSG00000060688",TRUE,TRUE,TRUE,TRUE,TRUE,"SNRNP40"
"ENSG00000229447",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000121766",TRUE,TRUE,TRUE,TRUE,TRUE,"ZCCHC17"
"ENSG00000121769",TRUE,TRUE,TRUE,TRUE,TRUE,"FABP3"
"ENSG00000168528",TRUE,TRUE,TRUE,TRUE,TRUE,"SERINC2"
"ENSG00000268950",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000142910",TRUE,TRUE,TRUE,TRUE,TRUE,"TINAGL1"
"ENSG00000121764",TRUE,TRUE,TRUE,TRUE,TRUE,"HCRTR1"
"ENSG00000162517",TRUE,TRUE,TRUE,TRUE,TRUE,"PEF1"
"ENSG00000235790",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000264078",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000084636",TRUE,TRUE,TRUE,TRUE,TRUE,"COL16A1"
"ENSG00000121753",TRUE,TRUE,TRUE,TRUE,TRUE,"BAI2"
"ENSG00000184007",TRUE,TRUE,TRUE,TRUE,TRUE,"PTP4A2"
"ENSG00000121774",TRUE,TRUE,TRUE,TRUE,TRUE,"KHDRBS1"
"ENSG00000203325",TRUE,TRUE,FALSE,TRUE,TRUE,""
"ENSG00000121775",TRUE,TRUE,TRUE,TRUE,TRUE,"TMEM39B"
"ENSG00000266203",TRUE,TRUE,TRUE,FALSE,FALSE,"MIR5585"
"ENSG00000025800",TRUE,TRUE,TRUE,TRUE,TRUE,"KPNA6"
"ENSG00000084652",TRUE,TRUE,TRUE,TRUE,TRUE,"TXLNA"
"ENSG00000160050",TRUE,TRUE,TRUE,TRUE,TRUE,"CCDC28B"
"ENSG00000160055",TRUE,TRUE,TRUE,TRUE,TRUE,"TMEM234"
"ENSG00000084623",TRUE,TRUE,TRUE,TRUE,TRUE,"EIF3I"
"ENSG00000220785",TRUE,TRUE,TRUE,TRUE,TRUE,"MTMR9LP"
"ENSG00000183615",TRUE,TRUE,TRUE,TRUE,TRUE,"FAM167B"
"ENSG00000182866",TRUE,TRUE,FALSE,TRUE,FALSE,"LCK"
"ENSG00000116478",TRUE,TRUE,TRUE,TRUE,TRUE,"HDAC1"
"ENSG00000175130",TRUE,TRUE,TRUE,TRUE,TRUE,"MARCKSL1"
"ENSG00000225828",TRUE,TRUE,TRUE,TRUE,FALSE,"FAM229A"
"ENSG00000160058",TRUE,TRUE,TRUE,TRUE,TRUE,"BSDC1"
"ENSG00000273274",TRUE,TRUE,TRUE,FALSE,FALSE,"ZBTB8B"
"ENSG00000160062",TRUE,TRUE,TRUE,TRUE,TRUE,"ZBTB8A"
"ENSG00000176261",TRUE,TRUE,TRUE,TRUE,TRUE,"ZBTB8OS"
"ENSG00000162521",TRUE,TRUE,TRUE,TRUE,TRUE,"RBBP4"
"ENSG00000162520",TRUE,TRUE,TRUE,TRUE,TRUE,"SYNC"
"ENSG00000134684",TRUE,TRUE,TRUE,TRUE,TRUE,"YARS"
"ENSG00000116497",TRUE,TRUE,TRUE,TRUE,TRUE,"S100PBP"
"ENSG00000160097",TRUE,TRUE,TRUE,TRUE,TRUE,"FNDC5"
"ENSG00000121905",TRUE,TRUE,TRUE,TRUE,TRUE,"HPCA"
"ENSG00000121900",TRUE,TRUE,TRUE,TRUE,TRUE,"TMEM54"
"ENSG00000116514",TRUE,TRUE,TRUE,TRUE,TRUE,"RNF19B"
"ENSG00000217644",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000239670",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000236065",TRUE,TRUE,FALSE,FALSE,TRUE,""
"ENSG00000004455",TRUE,TRUE,TRUE,TRUE,TRUE,"AK2"
"ENSG00000142920",TRUE,TRUE,TRUE,TRUE,TRUE,"ADC"
"ENSG00000160094",TRUE,TRUE,TRUE,TRUE,TRUE,"ZNF362"
"ENSG00000270115",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000225313",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000134686",TRUE,TRUE,TRUE,TRUE,TRUE,"PHC2"
"ENSG00000266239",TRUE,TRUE,TRUE,FALSE,FALSE,"MIR3605"
"ENSG00000222112",TRUE,TRUE,TRUE,FALSE,FALSE,"RN7SKP16"
"ENSG00000233246",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000121903",TRUE,TRUE,TRUE,TRUE,TRUE,"ZSCAN20"
"ENSG00000121904",TRUE,TRUE,TRUE,TRUE,TRUE,"CSMD2"
"ENSG00000142698",TRUE,TRUE,FALSE,TRUE,FALSE,"C1orf94"
"ENSG00000163866",TRUE,TRUE,TRUE,TRUE,TRUE,"SMIM12"
"ENSG00000189280",TRUE,TRUE,TRUE,TRUE,FALSE,"GJB5"
"ENSG00000189433",TRUE,TRUE,FALSE,TRUE,FALSE,"GJB4"
"ENSG00000188910",TRUE,TRUE,TRUE,TRUE,FALSE,"GJB3"
"ENSG00000187513",TRUE,TRUE,TRUE,TRUE,FALSE,"GJA4"
"ENSG00000116544",TRUE,TRUE,TRUE,TRUE,TRUE,"DLGAP3"
"ENSG00000241014",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000197056",TRUE,TRUE,TRUE,TRUE,TRUE,"ZMYM1"
"ENSG00000116560",TRUE,TRUE,TRUE,TRUE,TRUE,"SFPQ"
"ENSG00000146463",TRUE,TRUE,TRUE,TRUE,TRUE,"ZMYM4"
"ENSG00000229994",TRUE,TRUE,FALSE,FALSE,FALSE,"RPL5P4"
"ENSG00000227409",TRUE,TRUE,TRUE,FALSE,FALSE,"ZMYM4-AS1"
"ENSG00000142687",TRUE,TRUE,TRUE,TRUE,TRUE,"KIAA0319L"
"ENSG00000020129",TRUE,TRUE,TRUE,TRUE,TRUE,"NCDN"
"ENSG00000116819",TRUE,TRUE,TRUE,TRUE,TRUE,"TFAP2E"
"ENSG00000126067",TRUE,TRUE,TRUE,TRUE,TRUE,"PSMB2"
"ENSG00000142686",TRUE,TRUE,TRUE,TRUE,TRUE,"C1orf216"
"ENSG00000092853",TRUE,TRUE,TRUE,TRUE,TRUE,"CLSPN"
"ENSG00000134698",TRUE,TRUE,TRUE,TRUE,TRUE,"AGO4"
"ENSG00000092847",TRUE,TRUE,TRUE,TRUE,TRUE,"AGO1"
"ENSG00000271914",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000126070",TRUE,TRUE,TRUE,TRUE,TRUE,"AGO3"
"ENSG00000271554",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000232862",TRUE,TRUE,TRUE,TRUE,FALSE,""
"ENSG00000092850",TRUE,TRUE,TRUE,TRUE,TRUE,"TEKT2"
"ENSG00000116863",TRUE,TRUE,TRUE,TRUE,TRUE,"ADPRHL2"
"ENSG00000171812",TRUE,TRUE,TRUE,TRUE,FALSE,"COL8A2"
"ENSG00000116871",TRUE,TRUE,TRUE,TRUE,TRUE,"MAP7D1"
"ENSG00000264592",TRUE,TRUE,FALSE,FALSE,FALSE,"RN7SL131P"
"ENSG00000054118",TRUE,TRUE,TRUE,TRUE,TRUE,"THRAP3"
"ENSG00000214193",TRUE,TRUE,TRUE,TRUE,TRUE,"SH3D21"
"ENSG00000142694",TRUE,TRUE,TRUE,TRUE,FALSE,"EVA1B"
"ENSG00000116883",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000196182",TRUE,TRUE,TRUE,TRUE,TRUE,"STK40"
"ENSG00000181817",TRUE,TRUE,TRUE,TRUE,TRUE,"LSM10"
"ENSG00000116885",TRUE,TRUE,TRUE,TRUE,TRUE,"OSCP1"
"ENSG00000201448",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000116898",TRUE,TRUE,TRUE,TRUE,TRUE,"MRPS15"
"ENSG00000119535",TRUE,TRUE,TRUE,TRUE,TRUE,"CSF3R"
"ENSG00000163873",TRUE,TRUE,TRUE,TRUE,TRUE,"GRIK3"
"ENSG00000223944",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000252368",TRUE,TRUE,TRUE,FALSE,FALSE,"RNA5SP43"
"ENSG00000230451",TRUE,TRUE,TRUE,FALSE,FALSE,"RPS29P6"
"ENSG00000233621",TRUE,TRUE,TRUE,TRUE,TRUE,"LINC01137"
"ENSG00000163874",TRUE,TRUE,TRUE,TRUE,FALSE,"ZC3H12A"
"ENSG00000163875",TRUE,TRUE,TRUE,TRUE,TRUE,"MEAF6"
"ENSG00000263675",TRUE,TRUE,TRUE,FALSE,FALSE,"MIR5581"
"ENSG00000163877",TRUE,TRUE,TRUE,TRUE,TRUE,"SNIP1"
"ENSG00000237749",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000163879",TRUE,TRUE,TRUE,TRUE,TRUE,"DNALI1"
"ENSG00000134697",TRUE,TRUE,TRUE,TRUE,TRUE,"GNL2"
"ENSG00000169218",TRUE,TRUE,FALSE,TRUE,FALSE,"RSPO1"
"ENSG00000134690",TRUE,TRUE,TRUE,TRUE,TRUE,"CDCA8"
"ENSG00000183317",TRUE,TRUE,TRUE,TRUE,TRUE,"EPHA10"
"ENSG00000185090",TRUE,TRUE,TRUE,TRUE,TRUE,"MANEAL"
"ENSG00000196449",TRUE,TRUE,TRUE,TRUE,TRUE,"YRDC"
"ENSG00000197982",TRUE,TRUE,TRUE,TRUE,TRUE,"C1orf122"
"ENSG00000230610",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000204084",TRUE,TRUE,TRUE,TRUE,TRUE,"INPP5B"
"ENSG00000183431",TRUE,TRUE,TRUE,TRUE,TRUE,"SF3A3"
"ENSG00000212541",TRUE,TRUE,FALSE,FALSE,FALSE,"RNU6-510P"
"ENSG00000183386",TRUE,TRUE,TRUE,TRUE,TRUE,"FHL3"
"ENSG00000183520",TRUE,TRUE,TRUE,TRUE,TRUE,"UTP11L"
"ENSG00000185668",TRUE,TRUE,TRUE,FALSE,TRUE,"POU3F1"
"ENSG00000224592",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000237290",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000116954",TRUE,TRUE,TRUE,TRUE,TRUE,"RRAGC"
"ENSG00000228436",TRUE,TRUE,TRUE,TRUE,TRUE,""
"ENSG00000214114",TRUE,TRUE,TRUE,TRUE,FALSE,"MYCBP"
"ENSG00000158315",TRUE,TRUE,TRUE,TRUE,TRUE,"RHBDL2"
"ENSG00000174574",TRUE,TRUE,TRUE,TRUE,TRUE,"AKIRIN1"
"ENSG00000168653",TRUE,TRUE,TRUE,TRUE,TRUE,"NDUFS5"
"ENSG00000127603",TRUE,TRUE,TRUE,TRUE,TRUE,"MACF1"
"ENSG00000206654",TRUE,TRUE,FALSE,FALSE,FALSE,"RNU6-608P"
"ENSG00000217897",TRUE,TRUE,FALSE,FALSE,FALSE,"HSPE1P8"
"ENSG00000255103",TRUE,TRUE,FALSE,FALSE,FALSE,"KIAA0754"
"ENSG00000183682",TRUE,TRUE,TRUE,TRUE,TRUE,"BMP8A"
"ENSG00000237624",TRUE,TRUE,TRUE,FALSE,FALSE,"OXCT2P1"
"ENSG00000243970",TRUE,TRUE,TRUE,TRUE,TRUE,"PPIEL"
"ENSG00000090621",TRUE,TRUE,TRUE,TRUE,TRUE,"PABPC4"
"ENSG00000228060",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000201457",TRUE,TRUE,FALSE,FALSE,FALSE,"SNORA55"
"ENSG00000163909",TRUE,TRUE,TRUE,TRUE,TRUE,"HEYL"
"ENSG00000116981",TRUE,TRUE,TRUE,TRUE,TRUE,"NT5C1A"
"ENSG00000116983",TRUE,TRUE,TRUE,TRUE,TRUE,"HPCAL4"
"ENSG00000084072",TRUE,TRUE,TRUE,TRUE,TRUE,"PPIE"
"ENSG00000225333",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000116985",TRUE,TRUE,TRUE,TRUE,TRUE,"BMP8B"
"ENSG00000198754",TRUE,TRUE,TRUE,FALSE,FALSE,"OXCT2"
"ENSG00000261798",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000043514",TRUE,TRUE,TRUE,TRUE,TRUE,"TRIT1"
"ENSG00000202222",TRUE,TRUE,FALSE,FALSE,FALSE,""
"ENSG00000116990",TRUE,TRUE,TRUE,TRUE,TRUE,"MYCL"
"ENSG00000236546",TRUE,TRUE,FALSE,TRUE,FALSE,""
"ENSG00000168389",TRUE,TRUE,TRUE,TRUE,TRUE,"MFSD2A"
"ENSG00000228477",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000131236",TRUE,TRUE,TRUE,TRUE,TRUE,"CAP1"
"ENSG00000131238",TRUE,TRUE,TRUE,TRUE,TRUE,"PPT1"
"ENSG00000226745",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000117000",TRUE,TRUE,TRUE,TRUE,TRUE,"RLF"
"ENSG00000259943",TRUE,TRUE,TRUE,FALSE,TRUE,""
"ENSG00000084073",TRUE,TRUE,TRUE,TRUE,TRUE,"ZMPSTE24"
"ENSG00000231296",TRUE,TRUE,TRUE,FALSE,FALSE,""
"ENSG00000049089",TRUE,TRUE,TRUE,TRUE,TRUE,"COL9A2"
"ENSG00000084070",TRUE,TRUE,TRUE,TRUE,TRUE,"SMAP2"
"ENSG00000187801",TRUE,TRUE,TRUE,TRUE,TRUE,"ZFP69B"
"ENSG00000260920",TRUE,TRUE,TRUE,FALSE,TRUE,""
"ENSG00000187815",TRUE,TRUE,TRUE,TRUE,TRUE,"ZFP69"
