"EnsemblID","Type","negCorr","posCorr","minFeature","maxFeature","numFeatures","numSigFeatures","Symbol","EntrezID","corDiff"
"ENSG00000236943","Exon",-0.0900824572765201,0.418081215860344,"e62253","e62248",52,21,"",101929438,0.508163673136864
"ENSG00000178104","Exon",-0.287339072573032,0.471175768261286,"e62932","e63064",173,107,"PDE4DIP",101930416,0.758514840834318
"ENSG00000213240","Exon",-0.275616336729019,0.235519805059699,"e63134","e63119",13,9,"NOTCH2NL",388677,0.511136141788719
"ENSG00000255168","Exon",-0.345133850363333,0.214206979417807,"e63152","e63135",20,16,"",NA,0.55934082978114
"ENSG00000181039","Exon",-0.319586152653581,0.396856447968808,"e63461","e63464",4,4,"ANKRD34A",284615,0.716442600622389
"ENSG00000234222","Exon",-0.53277404213924,0.0487357481258787,"e63475","e63468",35,25,"",NA,0.581509790265118
"ENSG00000211451","Exon",-0.565845874477743,0.528045263285446,"e63547","e63546",12,12,"GNRHR2",114814,1.09389113776319
"ENSG00000131788","Exon",-0.212922335929224,0.238600262490204,"e63697","e63712",31,3,"PIAS3",10401,0.451522598419429
"ENSG00000121848","Exon",-0.40199085930661,0.327588208511924,"e63845","e63836",14,13,"RNF115",27246,0.729579067818534
"ENSG00000237188","Exon",-0.155880722819362,0.0311042483385795,"e64677","e64682",9,8,"",100505794,0.186984971157942
"ENSG00000273071","Exon",-0.0893520447622009,0.299039362352373,"e64686","e64688",2,2,"",NA,0.388391407114574
"ENSG00000131781","Exon",-0.178480483387632,0.399162269575111,"e64697","e64690",24,20,"FMO5",2330,0.577642752962743
"ENSG00000234283","Exon",-0.0933559572409875,0.14716718389655,"e65218","e65217",3,2,"",NA,0.240523141137538
"ENSG00000269501","Exon",-0.125905577849392,0.430807109655955,"e65843","e65860",27,16,"",728855,0.556712687505347
"ENSG00000150337","Exon",-0.0410580548622661,0.0309197329071036,"e65913","e65921",12,5,"FCGR1A",2210,0.0719777877693697
"ENSG00000118292","Exon",-0.531148549574097,0.380288092133568,"e66403","e66404",11,11,"C1orf54",79630,0.911436641707664
"ENSG00000163125","Exon",-0.231297853272043,0.00166117104825209,"e66573","e66570",20,18,"RPRD2",23248,0.232959024320295
"ENSG00000143420","Exon",-0.285256440670134,0.55505632237199,"e66858","e66890",32,32,"ENSA",2029,0.840312763042124
"ENSG00000143387","Exon",-0.27662348472638,0.0252583391827586,"e67062","e67058",12,2,"CTSK",1513,0.301881823909138
"ENSG00000143437","Exon",-0.174224121590243,0.123984941080587,"e67153","e67129",50,40,"ARNT",405,0.29820906267083
"ENSG00000143418","Exon",-0.507463284404882,0.309703800384784,"e67347","e67364",42,33,"CERS2",29956,0.817167084789665
"ENSG00000232671","Exon",-0.0575838569648607,0.205884991332995,"e68127","e68126",3,2,"",NA,0.263468848297856
"ENSG00000143373","Exon",-0.274313463986828,0.406324371282032,"e68148","e68178",24,19,"ZNF687",57592,0.68063783526886
"ENSG00000143393","Exon",-0.155273157291488,0.524871600806409,"e68239","e68257",41,39,"PI4KB",5298,0.680144758097897
"ENSG00000143390","Exon",-0.427671463302939,0.498729185448082,"e68371","e68290",58,37,"RFX5",5993,0.926400648751021
"ENSG00000143442","Exon",-0.372941491449759,0.0356113434520952,"e68687","e68668",57,52,"POGZ",23126,0.408552834901854
"ENSG00000143367","Exon",-0.0487652866648333,0.079388366939589,"e68979","e68917",24,22,"TUFT1",7286,0.128153653604422
"ENSG00000178796","Exon",-0.652335643026909,0.177523440349356,"e69113","e69132",17,15,"RIIAD1",284485,0.829859083376265
"ENSG00000143436","Exon",-0.00373603439439513,0.20249752820912,"e69205","e69169",29,22,"MRPL9",65005,0.206233562603515
"ENSG00000249602","Exon",-0.0325736668464872,0.409004459711239,"e69242","e69240",3,3,"",NA,0.441578126557727
"ENSG00000182134","Exon",-0.547639328108864,0.311214159612138,"e69313","e69259",42,35,"TDRKH",11022,0.858853487721002
"ENSG00000189171","Exon",-0.377517272883003,0.6786965176149,"e69866","e69882",18,18,"S100A13",6284,1.0562137904979
"ENSG00000271853","Exon",-0.466271847614177,0.631560484252079,"e69887","e69901",10,9,"",NA,1.09783233186626
"ENSG00000272030","Exon",-0.460718622071744,0.694592607350798,"e69919","e69918",5,4,"",NA,1.15531122942254
"ENSG00000160741","Exon",-0.536389706770223,0.267578827789554,"e70439","e70472",33,4,"CRTC2",200186,0.803968534559776
"ENSG00000143549","Exon",-0.613556704162654,0.610364450278907,"e70903","e70829",59,17,"TPM3",7170,1.22392115444156
"ENSG00000143569","Exon",-0.324672989381069,0.0653748639496598,"e71145","e71119",66,57,"UBAP2L",9898,0.390047853330729
"ENSG00000163239","Exon",-0.0172644622136181,0.260185938946074,"e71400","e71406",20,16,"TDRD10",126668,0.277450401159692
"ENSG00000229780","Exon",-0.255619276184618,0.42602232247105,"e71479","e71480",2,2,"UBE2Q1-AS1",NA,0.681641598655667
"ENSG00000160716","Exon",-0.00672306662725225,0.0116464183669485,"e71482","e71481",6,2,"CHRNB2",1141,0.0183694849942008
"ENSG00000163357","Exon",-0.325244632495328,0.283995381191743,"e71956","e71976",26,8,"DCST1",149095,0.609240013687071
"ENSG00000169241","Exon",-0.152157889192898,0.0891109100287857,"e72563","e72512",31,27,"SLC50A1",55974,0.241268799221684
"ENSG00000273088","Exon",-0.790367088813145,0.00517979105575398,"e72622","e72621",2,2,"",NA,0.795546879868899
"ENSG00000185499","Exon",-0.210408598594228,0.0835145341069559,"e72731","e72792",35,28,"MUC1",4582,0.293923132701184
"ENSG00000169231","Exon",-0.0327586532360982,0.280736049119306,"e72865","e72861",46,12,"THBS3",7059,0.313494702355404
"ENSG00000231064","Exon",-0.245327448333784,0.288721442907834,"e73005","e72993",19,17,"",NA,0.534048891241618
"ENSG00000160766","Exon",-0.488007844732552,0.384621238451358,"e73112","e73067",34,34,"GBAP1",2630,0.87262908318391
"ENSG00000160752","Exon",-0.547381459645465,0.142074556484115,"e73553","e73583",46,40,"FDPS",2224,0.68945601612958
"ENSG00000160753","Exon",-0.201298609521296,0.354419365146736,"e73628","e73659",39,39,"RUSC1",23623,0.555717974668032
"ENSG00000125459","Exon",-0.302757006375824,0.35699715284452,"e73970","e73997",64,30,"MSTO1",55154,0.659754159220345
"ENSG00000116580","Exon",-0.240154371209177,0.00378178303068385,"e74572","e74470",66,57,"GON4L",54856,0.243936154239861
"ENSG00000116584","Exon",-0.361866629917274,0.417297243278494,"e74804","e74808",63,56,"ARHGEF2",9181,0.779163873195768
"ENSG00000160803","Exon",-0.0589752280820248,0.10796070179787,"e75037","e75041",15,15,"UBQLN4",56893,0.166935929879895
"ENSG00000132698","Exon",-0.231773365863092,0.0443129457971473,"e75082","e75074",12,9,"RAB25",57111,0.276086311660239
"ENSG00000196189","Exon",-0.51083387063664,0.0924167380725282,"e75297","e75265",42,39,"SEMA4A",64218,0.603250608709168
"ENSG00000198715","Exon",-0.00936538436551989,0.506436099749378,"e75633","e75657",32,29,"C1orf85",112770,0.515801484114898
"ENSG00000163467","Exon",-0.277719961072523,0.337101313211637,"e75815","e75817",16,4,"TSACC",128229,0.614821274284159
"ENSG00000125462","Exon",-0.592996362154858,0.323922239070656,"e75974","e75981",56,55,"C1orf61",10485,0.916918601225514
"ENSG00000143319","Exon",-0.717501361234778,0.0309628767768257,"e76490","e76487",13,12,"ISG20L2",81875,0.748464238011603
"ENSG00000143303","Exon",-0.168955834340984,0.550092894844144,"e76520","e76501",29,27,"RRNAD1",51093,0.719048729185128
"ENSG00000143314","Exon",-0.115407578917367,0.476032900215089,"e76568","e76570",15,14,"MRPL24",79590,0.591440479132455
"ENSG00000143321","Exon",-0.403167201079295,0.258662835634692,"e76577","e76590",31,27,"HDGF",3068,0.661830036713988
"ENSG00000027869","Exon",-0.364290303193777,0.179584834109404,"e76689","e76678",18,10,"SH2D2A",9047,0.543875137303182
"ENSG00000132694","Exon",-0.270195462091814,0.46550187520578,"e77072","e77000",56,33,"ARHGEF11",9826,0.735697337297593
"ENSG00000163565","Exon",-0.207264105085435,0.0589901662112951,"e77886","e77908",33,8,"IFI16",3428,0.26625427129673
"ENSG00000181036","Exon",-0.073830485015094,0.0441994151708582,"e78157","e78147",24,7,"FCRL6",343413,0.118029900185952
"ENSG00000162729","Exon",-0.0563891008025789,0.618676708525742,"e78447","e78437",12,12,"IGSF8",93185,0.675065809328321
"ENSG00000158793","Exon",-0.368917123741792,0.538329948816697,"e79831","e79858",34,34,"NIT1",4817,0.907247072558488
"ENSG00000143224","Exon",-0.587827631963963,0.00426744207294261,"e80114","e80058",48,28,"PPOX",5498,0.592095074036906
"ENSG00000158882","Exon",-0.0662929998652216,0.197583727876276,"e80433","e80401",25,25,"TOMM40L",84134,0.263876727741497
"ENSG00000162745","Exon",-0.0573605196656327,0.0962619463049867,"e81187","e81182",17,17,"OLFML2B",25903,0.153622465970619
"ENSG00000198929","Exon",-0.376893589867382,0.538927014255582,"e81245","e81234",25,19,"NOS1AP",9722,0.915820604122964
"ENSG00000254706","Exon",-0.383425244134507,0.231605426027503,"e81254","e81253",3,3,"",NA,0.61503067016201
"ENSG00000117143","Exon",-0.0614833705697148,0.017818546665356,"e81334","e81332",21,3,"UAP1",6675,0.0793019172350709
"ENSG00000143198","Exon",-0.299349312040236,0.366025201686127,"e82033","e81984",30,23,"MGST3",4259,0.665374513726362
"ENSG00000237096","Exon",-0.151429109152303,0.097249837411476,"e82308","e82309",3,3,"",NA,0.248678946563779
"ENSG00000143195","Exon",-0.0462847732250298,0.112220225206945,"e82313","e82310",12,12,"ILDR2",387597,0.158504998431975
"ENSG00000198842","Exon",-0.00708012282814466,0.239302704150625,"e82439","e82453",12,6,"DUSP27",92235,0.24638282697877
"ENSG00000143199","Exon",-0.0344402279414466,0.138178828051242,"e82811","e82822",42,3,"ADCY10",55811,0.172619055992689
"ENSG00000143156","Exon",-0.421955320259268,0.396892672392259,"e83340","e83266",38,34,"NME7",29922,0.818847992651527
"ENSG00000010165","Exon",-0.0899610673843736,0.335408816140635,"e84707","e84715",23,22,"METTL13",51603,0.425369883525009
"ENSG00000135845","Exon",-0.412429559186293,0.199444705536072,"e84902","e84882",21,10,"PIGC",5279,0.611874264722365
"ENSG00000120337","Exon",-0.150154319198144,0.178553288063524,"e85057","e85056",4,2,"TNFSF18",8995,0.328707607261667
"ENSG00000185278","Exon",-0.405167200082671,0.102478198877835,"e85547","e85527",12,9,"ZBTB37",84614,0.507645398960506
"ENSG00000152061","Exon",-0.336334403966841,0.410210519103647,"e85715","e85752",67,24,"RABGAP1L",9910,0.746544923070488
"ENSG00000260990","Exon",-0.203661490434674,0.137951870254343,"e85954","e85952",5,2,"",NA,0.341613360689016
"ENSG00000198797","Exon",-0.0235625055327742,0.17463750910071,"e86301","e86315",12,11,"BRINP2",57795,0.198200014633485
"ENSG00000075391","Exon",-0.217886722402249,0.280930159139194,"e86562","e86613",33,7,"RASAL2",9462,0.498816881541443
"ENSG00000240021","Exon",-0.441617992829989,0.215454628262389,"e86680","e86629",32,9,"TEX35",84066,0.657072621092378
"ENSG00000116199","Exon",-0.00559100487346176,0.1838595318896,"e86809","e86818",10,8,"FAM20B",9917,0.189450536763062
"ENSG00000162782","Exon",-0.0412766489405992,0.10447657927951,"e87239","e87234",23,23,"TDRD5",163589,0.14575322822011
"ENSG00000143340","Exon",-0.0221785046243709,0.0908289157385653,"e87288","e87290",5,5,"FAM163A",148753,0.113007420362936
"ENSG00000229407","Exon",-0.120539986432547,0.0703528131297869,"e87293","e87294",3,2,"",NA,0.190892799562334
"ENSG00000116260","Exon",-0.0124329509857541,0.529111737553029,"e87534","e87541",18,17,"QSOX1",5768,0.541544688538783
"ENSG00000135835","Exon",-0.0250964754095877,0.549785198000123,"e87677","e87685",17,17,"KIAA1614",57710,0.574881673409711
"ENSG00000232586","Exon",-0.231152344088833,0.427353130556402,"e87688","e87689",2,2,"",NA,0.658505474645235
"ENSG00000232860","Exon",-0.203122248232394,0.100587897277743,"e88802","e88798",8,3,"SMG7-AS1",284649,0.303710145510137
"ENSG00000116698","Exon",-0.389927745641236,0.119850932362199,"e88982","e88955",57,16,"SMG7",9887,0.509778678003435
"ENSG00000143344","Exon",-0.264650947747767,0.298607541375549,"e89111","e89109",25,22,"RGL1",23179,0.563258489123316
"ENSG00000198860","Exon",-0.0499532272063737,0.499330535662259,"e89223","e89239",20,14,"TSEN15",116461,0.549283762868633
"ENSG00000116667","Exon",-0.386171936478501,0.0603761023026084,"e89249","e89252",14,8,"C1orf21",81563,0.446548038781109
"ENSG00000150681","Exon",-0.0612951453450958,0.00736617518187695,"e90260","e90261",13,10,"RGS18",64407,0.0686613205269727
"ENSG00000116741","Exon",-0.104775048877835,0.0828371182845988,"e90348","e90343",13,13,"RGS2",5997,0.187612167162434
"ENSG00000116750","Exon",-0.435757855432681,0.346171136916615,"e90471","e90399",39,33,"UCHL5",51377,0.781928992349295
"ENSG00000134371","Exon",-0.41777994699894,0.0402836895330187,"e90609","e90602",21,11,"CDC73",79577,0.458063636531959
"ENSG00000134376","Exon",-0.304692370432497,0.102442997992222,"e91143","e91128",39,18,"CRB1",23418,0.407135368424719
"ENSG00000213047","Exon",-0.477039234075422,0.0443698987992025,"e91327","e91279",42,17,"DENND1B",163486,0.521409132874624
"ENSG00000081248","Exon",-0.0101152980833969,0.114698795155435,"e92193","e92207",45,22,"CACNA1S",779,0.124814093238832
"ENSG00000116857","Exon",-0.481434399663382,0.446998616634061,"e92305","e92264",27,20,"TMEM9",252839,0.928433016297443
"ENSG00000134369","Exon",-0.672536320904573,0.295748324221417,"e93015","e92954",51,45,"NAV1",89796,0.96828464512599
"ENSG00000134375","Exon",-0.079542697792222,0.0821917018539932,"e93259","e93258",13,12,"TIMM17A",10440,0.161734399646215
"ENSG00000077157","Exon",-0.289369097540571,0.54580526444535,"e93900","e93773",55,29,"PPP1R12B",4660,0.835174361985921
"ENSG00000117153","Exon",-0.0218767886194582,0.297939727160916,"e94089","e94100",17,15,"KLHL12",59349,0.319816515780374
"ENSG00000163444","Exon",-0.508320001182258,0.0431532945650928,"e94222","e94207",16,5,"TMEM183A",653659,0.551473295747351
"ENSG00000198625","Exon",-0.323508394406853,0.0252211217588125,"e95254","e95285",39,28,"MDM4",4194,0.348729516165665
"ENSG00000163531","Exon",-0.0532977810592965,0.503584218103824,"e95514","e95749",78,58,"NFASC",23114,0.55688199916312
"ENSG00000133069","Exon",-0.515256712480967,0.697462971331864,"e96084","e96070",15,13,"TMCC2",9911,1.21271968381283
"ENSG00000069275","Exon",-0.0113183488519167,0.123859742846802,"e96461","e96463",9,3,"NUCKS1",64710,0.135178091698718
"ENSG00000196550","Exon",-0.47617499124371,0.227323415857963,"e96680","e96657",19,12,"FAM72A",729533,0.703498407101674
"ENSG00000143466","Exon",-0.105949343850009,0.0687250834094768,"e96873","e96859",28,27,"IKBKE",9641,0.174674427259486
"ENSG00000261453","Exon",-0.000274253645494414,0.03161528801477,"e98232","e98231",2,2,"",NA,0.0318895416602644
"ENSG00000117625","Exon",-0.341194067505435,0.143832264906914,"e98907","e98952",46,37,"RCOR3",55758,0.485026332412349
"ENSG00000123684","Exon",-0.0192686244107183,0.109078515363947,"e99144","e99145",15,11,"LPGAT1",9926,0.128347139774665
"ENSG00000203705","Exon",-0.175015886511285,0.390148733557351,"e99633","e99614",39,38,"TATDN3",128387,0.565164620068636
"ENSG00000174606","Exon",-0.157666385306449,0.0746322375440757,"e99771","e99809",24,4,"ANGEL2",90806,0.232298622850524
"ENSG00000092978","Exon",-0.294866114828694,0.160099433256732,"e100616","e100599",17,10,"GPATCH2",55105,0.454965548085427
"ENSG00000162813","Exon",-0.398634335261292,0.153031143634054,"e100893","e100912",32,23,"BPNT1",10380,0.551665478895346
"ENSG00000118873","Exon",-0.522005215326922,0.270352786009183,"e101097","e101058",53,20,"RAB3GAP2",25782,0.792358001336104
"ENSG00000154305","Exon",-0.320505888130445,0.533112880814668,"e101505","e101527",57,24,"MIA3",375056,0.853618768945113
"ENSG00000162819","Exon",-0.0567144788099198,0.275591097855546,"e101627","e101631",29,6,"BROX",148362,0.332305576665466
"ENSG00000143771","Exon",-0.48092945400805,0.456343642737441,"e102500","e102490",18,9,"CNIH4",29097,0.937273096745491
"ENSG00000143786","Exon",-0.277209988890861,0.0784281037539425,"e102684","e102617",39,17,"CNIH3",149111,0.355638092644803
"ENSG00000185842","Exon",-0.627555225751828,0.0224843475039268,"e102891","e102755",136,30,"DNAH14",127602,0.650039573255755
"ENSG00000143742","Exon",-0.367217885268804,0.0200066556393564,"e103202","e103198",8,7,"SRP9",6726,0.38722454090816
"ENSG00000272562","Exon",-0.152186902339249,0.0643800821723853,"e103356","e103355",2,2,"",NA,0.216566984511635
"ENSG00000143801","Exon",-0.373664225762712,0.276216124575711,"e103575","e103587",39,34,"PSEN2",5664,0.649880350338423
"ENSG00000163050","Exon",-0.113284324835297,0.631758609040599,"e103682","e103753",41,35,"ADCK3",56997,0.745042933875895
"ENSG00000143776","Exon",-0.383858108930736,0.576835051264518,"e104131","e103883",59,39,"CDC42BPA",8476,0.960693160195253
"ENSG00000143740","Exon",-0.340862066531069,0.288941459074058,"e104202","e104213",25,17,"SNAP47",100130093,0.629803525605127
"ENSG00000154370","Exon",-0.391021612225064,0.226858402007796,"e105459","e105432",19,4,"TRIM11",81559,0.617880014232859
"ENSG00000177788","Exon",-0.0101901376918869,0.288836133091592,"e105581","e105579",4,4,"",NA,0.299026270783479
"ENSG00000119280","Exon",-0.369645892769841,0.310075470830503,"e106084","e106088",19,2,"C1orf198",84886,0.679721363600344
"ENSG00000270106","Exon",-0.0723773653305702,0.31510767242442,"e106462","e106456",14,10,"TSNAX-DISC1",NA,0.38748503775499
"ENSG00000116918","Exon",-0.323595511309181,0.332042604487422,"e106532","e106522",10,9,"TSNAX",7257,0.655638115796603
"ENSG00000116991","Exon",-0.276027894115726,0.326764350782654,"e106756","e106731",31,21,"SIPA1L2",57568,0.60279224489838
"ENSG00000135749","Exon",-0.488481807761284,0.454125551513227,"e106914","e106850",80,74,"PCNXL2",80003,0.942607359274511
"ENSG00000236358","Exon",-0.132624691933469,0.416668198320226,"e107066","e107067",2,2,"",NA,0.549292890253694
"ENSG00000173726","Exon",-0.27772851535506,0.178322498256869,"e107215","e107213",9,9,"TOMM20",9804,0.456051013611929
"ENSG00000168243","Exon",-0.762983576282889,0.299802881722126,"e107655","e107661",10,10,"GNG4",2786,1.06278645800501
"ENSG00000143669","Exon",-0.239210959498563,0.785500048744605,"e107671","e107833",78,13,"LYST",1130,1.02471100824317
"ENSG00000077585","Exon",-0.371117919770048,0.135775048720767,"e107947","e107928",14,10,"GPR137B",7107,0.506892968490815
"ENSG00000077522","Exon",-0.173039280497622,0.311128606111014,"e108311","e108378",36,35,"ACTN2",88,0.484167886608636
"ENSG00000182901","Exon",-0.581250805036116,0.25250826452553,"e109079","e109052",31,30,"RGS7",6000,0.833759069561646
"ENSG00000091483","Exon",-0.337232365100981,0.298001163752355,"e109238","e109234",14,10,"FH",2271,0.635233528853336
"ENSG00000180287","Exon",-0.0289682226689763,0.395001481164033,"e109610","e109600",24,22,"PLD5",200150,0.423969703833009
"ENSG00000214837","Exon",-0.174329398636138,0.342766796906026,"e109703","e109708",20,6,"",101929966,0.517096195542164
"ENSG00000054282","Exon",-0.494018955843431,0.395307313888632,"e109934","e109963",43,28,"SDCCAG8",10806,0.889326269732064
"ENSG00000117020","Exon",-0.418066199576422,0.354195838491436,"e110006","e110051",36,19,"AKT3",10000,0.772262038067858
"ENSG00000035687","Exon",-0.0302401979452284,0.0766095736481847,"e110129","e110125",17,14,"ADSS",159,0.106849771593413
"ENSG00000203666","Exon",-0.262931503412287,0.363838962672143,"e110416","e110437",38,28,"EFCAB2",84288,0.62677046608443
